isin,ticker,name,issuer,index_tracked,replication,ter,source_url
LU2089238112,,AMUNDI PRIME EUROZONE - UCITS ETF DR,Amundi,,,"0,05",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2090062436,,Amundi DAX II UCITS ETF Dist,Amundi,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2090062600,,Amundi LevDax Daily (2x) leveraged UCITS ETF Dist,Amundi,,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2109787635,,Amundi MSCI EMU SRI Climate Paris Aligned - UCITS ETF DR,Amundi,,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2130768844,,Amundi MSCI Europe Climate Paris Aligned UCITS ETF Acc,Amundi,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2182388582,,Amundi MSCI EMU Climate Paris Aligned UCITS ETF Acc,Amundi,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2195226068,,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,Amundi,,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2240851688,,AMUNDI DAX 50 ESG UCITS ETF DR - EUR,Amundi,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2446381555,,"ESG Eurozone Biodiversity Leaders PAB, un compartiment de BNP PARIBAS EASY, action : UCITS ETF Capitalisation (LU2446381555)",BNP Paribas,,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2572256662,,AMUNDI PEA DOW JONES INDUSTRIAL AVERAGE UCITS ETF Dist,Amundi,,,"0,45",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2572257470,,Amundi MSCI Europe Small Cap ESG Broad Transition UCITS ETF Dist,Amundi,,,"0,23",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2581375156,,Xtrackers Stoxx Europe 600 UCITS ETF,Xtrackers (DWS),,,"0,07",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2608817958,,Amundi MSCI Europe Action UCITS ETF Dist,Amundi,,,"0,09",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2611731667,,Amundi MDAX ESG UCITS ETF Dist,Amundi,,,"0,30",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2611731741,,AMUNDI DIVDAX UCITS ETF DIST,Amundi,,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2611732046,,Amundi Core DAX UCITS ETF Dist,Amundi,,,"0,08",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2611732475,,Amundi SDAX UCITS ETF Dist,Amundi,,,"0,70",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2611732558,,Amundi Euro STOXX Select Dividend30 UCITS ETF Dist,Amundi,,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2678230652,,Amundi MSCI Europe ESG Broad Transition UCITS ETF EUR Dist,Amundi,,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2777377875,,"Low Carbon 100 Europe PAB, a sub-fund of BNP PARIBAS EASY, share class: UCITS ETF SD Distribution (LU2777377875)",BNP Paribas,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2873560481,,Amundi MSCI Europe ESG Broad Transition UCITS ETF EUR Hedged Acc,Amundi,,,"0,14",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2873560564,,Amundi Core STOXX Europe 600 UCITS ETF USD Hedged Acc,Amundi,,,"0,09",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2898088419,,OSSIAM SERENITY EURO - UCITS ETF 1C (EUR),,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2932780914,,Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Dist,Amundi,,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU2997383372,,OSSIAM S&P500 - UCITS ETF 1C (EUR),,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3038520774,,Amundi STOXX Europe Defense UCITS ETF Acc,Amundi,,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3046617984,,Ossiam MSCI Europe - UCITS ETF 1C (EUR),,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3046618362,,OSSIAM SHILLER BARCLAYS CAPE US SECTOR TILTED TR - UCITS ETF 1C (USD),,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3046618446,,OSSIAM SHILLER BARCLAYS CAPE US SECTOR TILTED TR - UCITS ETF 1C (EUR),,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3047998896,,"Bloomberg Europe Defense, a sub-fund of BNP PARIBAS EASY, share class: UCITS ETF Capitalisation (LU3047998896)",BNP Paribas,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3047998979,,"Bloomberg Europe Defense, a sub-fund of BNP PARIBAS EASY, share class: UCITS ETF Distribution (LU3047998979)",BNP Paribas,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3061478973,,Xtrackers Europe Defence Technologies UCITS ETF,Xtrackers (DWS),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3078637314,,OSSIAM MSCI EMU - UCITS ETF 1C (EUR),Expat Asset Management,,,"0,00",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3086268573,,"MSCI Europe, a sub-fund of BNP PARIBAS EASY, share class: UCITS ETF Capitalisation (LU3086268573)",BNP Paribas,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3086388124,,Amundi MSCI Europe Screened UCITS ETF Acc,Amundi,,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3121015484,,"State Street Europe Small Cap Screened Equity Fund (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3121015567,,"State Street Europe Screened Enhanced Equity Fund (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3180074463,,AMUNDI European Strategic Autonomy UCITS ETF Acc,Amundi,,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
LU3206583067,,Amundi Core DAX UCITS ETF Acc,Amundi,,,"0,08",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
NL0010408704,,"Name of Product: VanEck World Equal Weight Screened UCITS ETF (""Product""/""PRIIP"")",,,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
NL0010731816,,"Name of Product: VanEck European Equal Weight Screened UCITS ETF (""Product""/""PRIIP"")",,,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
DE0002635273,EXSB,iShares DivDAX UCITS ETF (DE),iShares,DivDAX®,Physique,"0,31%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0002635281,EXSG,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE),iShares,,Physique,"0,32%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0005933923,EXS3,iShares MDAX UCITS ETF (DE),iShares,MDAX®,Physique,"0,51%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0005933931,EXS1,iShares Core DAX® UCITS ETF (DE) EUR (Acc),iShares,DAX®,Physique,"0,16%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0005933956,EXW1,iShares EURO STOXX 50 UCITS ETF (DE),iShares,EURO STOXX® 50,Physique,"0,09%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0005933972,EXS2,iShares TecDAX UCITS ETF (DE),iShares,TecDAX®,Physique,"0,51%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE0006289309,EXX1,iShares EURO STOXX Banks 30-15 UCITS ETF (DE),iShares,EURO STOXX® Banks 30-15,Physique,"0,52%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0D8Q07,EXSI,iShares EURO STOXX UCITS ETF (DE),iShares,EURO STOXX®,Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0D8Q23,EXXX,iShares ATX UCITS ETF (DE),iShares,ATX®,Physique,"0,32%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0F5UG3,EXXV,iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE),iShares,"Dow Jones Sustainability Eurozone ex Alcohol, Tobacco, Gambling and others",Physique,"0,43%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0H0728,CMSE,iShares Diversified Commodity Swap UCITS ETF (DE),iShares,Bloomberg Commodity,Synthétique,"0,46%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0H08Q4,EXV3,iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR (Dist),iShares,STOXX® Europe 600 Technology,Physique,"0,46%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A0Q4R28,EXV5,iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Dist),iShares,STOXX® Europe 600 Automobiles & Parts,Physique,"0,46%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A2QP323,EXIB,iShares TecDAX® UCITS ETF (DE) EUR (Dist),iShares,TecDAX®,Physique,"0,51%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A2QP372,EXI4,iShares EURO STOXX Banks 30-15 UCITS ETF (DE) EUR (Acc),iShares,EURO STOXX® Banks 30-15,Physique,"0,52%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A2QP380,EXI0,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Acc),iShares,EURO STOXX® Select Dividend 30,Physique,"0,32%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A2QP398,EXH0,iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR (Acc),iShares,STOXX® Europe 600 Technology,Physique,"0,39%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
DE000A2QP4A8,EXHG,iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Acc),iShares,STOXX® Europe 600 Automobiles & Parts,Physique,"0,41%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0007052782,CAC,Amundi CAC 40 UCITS ETF Dist,Amundi,CAC 40®,Physique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0007054358,MSE,Amundi EURO STOXX 50 II UCITS ETF Acc,Amundi,EURO STOXX® 50,Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010010827,MIB,Amundi FTSE MIB UCITS ETF Dist,Amundi,FTSE MIB,Physique,"0,35%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010150458,E40,BNP Paribas Easy CAC 40 ESG UCITS ETF,BNP Paribas Easy,CAC 40® ESG,Physique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010251744,LYXIB,Amundi IBEX 35 UCITS ETF Dist,Amundi,IBEX 35,Physique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010342592,LQQ,Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc,Amundi,,Synthétique,"0,60%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010405431,GRE,Amundi MSCI Greece UCITS ETF Dist,Amundi,MSCI Greece IMI + Coca-Cola 20/35,Physique,"0,55%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010411884,BX4,Amundi CAC 40 Daily (-2x) Inverse UCITS ETF Acc,Amundi,CAC 40® Leverage (2x),Synthétique,"0,60%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010424135,BSX,Amundi EURO STOXX 50 Daily (-1x) Inverse UCITS ETF Acc,Amundi,EURO STOXX® 50 Short,Synthétique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010468983,LVE,Amundi EURO STOXX 50 Daily (2x) Leveraged UCITS ETF Acc,Amundi,EURO STOXX® 50 Leverage (2x),Synthétique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010591362,SHC,Amundi CAC 40 Daily (-1x) Inverse UCITS ETF Acc,Amundi,CAC 40® Short,Synthétique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010592014,LVC,Amundi CAC 40 Daily (2x) Leveraged UCITS ETF Acc,Amundi,CAC 40® Leverage (2x),Synthétique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010655704,CF1,Amundi CAC Transition Climat UCITS ETF,Amundi,CAC Transition Climat,Physique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010655712,CG1,Amundi ETF DAX UCITS ETF DR,Amundi,DAX®,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010655746,CS1,Amundi IBEX 35 UCITS ETF Acc,Amundi,IBEX 35,Physique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010717090,CD8,Amundi MSCI EMU High Dividend UCITS ETF UCITS ETF Acc,Amundi,MSCI EMU High Dividend Yield,Physique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0010755611,CL2,Amundi MSCI USA Daily (2x) Leveraged UCITS ETF Acc,Amundi,MSCI USA Leveraged (2x),Synthétique,"0,50%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011440478,PLEM,Amundi PEA Emergent EMEA (MSCI Emerging EMEA) ESG Transition UCITS ETF Acc,Amundi,MSCI EM EMEA Ex-Egypt ESG Broad CTB Select,Synthétique,"0,55%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011550177,ESD,BNP Paribas Easy S&P 500 UCITS ETF USD (Acc),BNP Paribas Easy,S&P 500®,Synthétique,"0,14%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011550185,ESE,BNP Paribas Easy S&P 500 UCITS ETF EUR,BNP Paribas Easy,S&P 500®,Synthétique,"0,14%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011550193,ETZ,BNP Paribas Easy STOXX Europe 600 UCITS ETF,BNP Paribas Easy,STOXX® Europe 600,Synthétique,"0,19%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011550672,ETZD,BNP Paribas Easy STOXX Europe 600 UCITS ETF,BNP Paribas Easy,STOXX® Europe 600,Synthétique,"0,19%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011550680,ESEA,BNP Paribas Easy S&P 500 UCITS ETF,BNP Paribas Easy,S&P 500®,Synthétique,"0,14%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011869270,PDJE,Amundi PEA S&P US Industrials Screened UCITS ETF Acc,Amundi,S&P 500 Plus Industrials Enhanced Weighted & Screened,Synthétique,"0,50%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011869304,PMEH,Amundi PEA Immobilier Europe (FTSE EPRA/NAREIT) UCITS ETF Acc,Amundi,FTSE EPRA/NAREIT Developed Europe,Synthétique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011869312,PAEJ,Amundi PEA Asie Pacifique (MSCI AC Asia Pacific Ex Japan) UCITS ETF Acc,Amundi,MSCI AC Asia Pacific ex Japan,Synthétique,"0,60%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011869320,PINR,Amundi PEA Inde (MSCI India) UCITS ETF Acc,Amundi,MSCI India,Synthétique,"0,85%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011871078,PASI,Amundi PEA Chine (MSCI China) Screened UCITS ETF Acc,Amundi,MSCI China Screened Select ex Thermal Coal,Synthétique,"0,65%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011871110,PUST,Amundi PEA Nasdaq-100 UCITS ETF Acc,Amundi,Nasdaq 100®,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011871128,PSP5,Amundi PEA S&P 500 UCITS ETF Acc,Amundi,S&P 500®,Synthétique,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011871136,PSPH,Amundi PEA S&P 500 UCITS ETF EUR Hedged Acc,Amundi,S&P 500® (EUR Hedged),Synthétique,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0011882364,AWAT,Amundi PEA Eau (MSCI Water) UCITS ETF Capi,Amundi,MSCI ACWI IMI Water Custom,Synthétique,"0,60%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0012399731,MSEC,Amundi EURO STOXX 50 II UCITS ETF CHF Hedged Acc,Amundi,EURO STOXX® 50 (CHF Hedged),Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0012399772,NK4B,Amundi EURO STOXX 50 II UCITS ETF GBP Hedged Acc,Amundi,EURO STOXX® 50 (GBP Hedged),Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0012399806,LYQ4,Amundi EURO STOXX 50 II UCITS ETF USD Hedged Acc,Amundi,EURO STOXX® 50 (USD Hedged),Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0012739431,ETDD,BNP Paribas Easy EURO STOXX 50 UCITS ETF,BNP Paribas Easy,EURO STOXX® 50,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0012740983,ETBB,BNP Paribas Easy EURO STOXX 50 UCITS ETF,BNP Paribas Easy,EURO STOXX® 50,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013041530,ESEH,BNP Paribas Easy S&P 500 UCITS ETF EUR Hedged,BNP Paribas Easy,S&P 500® (EUR Hedged),Synthétique,"0,14%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013346681,OBLI,Amundi PEA Euro Court Terme UCITS ETF Acc,Amundi,Solactive €STR Overnight,Synthétique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013380607,CACC,Amundi CAC 40 UCITS ETF Acc,Amundi,CAC 40®,Physique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013411980,PTPXE,Amundi PEA Japon (TOPIX) UCITS ETF EUR Acc,Amundi,TOPIX®,Synthétique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013411998,PTPXH,Amundi PEA Japan (TOPIX) UCITS ETF EUR Hedged,Amundi,TOPIX® (EUR Hedged),Synthétique,"0,48%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412004,PALAT,Amundi PEA MSCI Emerging Latin America Selection UCITS ETF Acc,Amundi,MSCI Latin America Selection 20/35 Issuer Capped,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412012,PAASI,Amundi PEA Asie Emergente (MSCI Emerging Asia) Screened UCITS ETF EUR (C/D),Amundi,MSCI EM Asia Screened Select ex Thermal Coal,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412020,PAEEM,Amundi PEA Emergent (MSCI Emerging) ESG Transition UCITS ETF Acc,Amundi,MSCI EM ex-Egypt ESG Broad CTB Select,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412038,PCEU,Amundi PEA MSCI Europe UCITS ETF Acc,Amundi,MSCI Europe,Synthétique,"0,15%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412269,PANX,Amundi PEA US Tech Screened UCITS ETF Acc,Amundi,Solactive ISS ESG US Tech 100,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412285,PE500,Amundi PEA S&P 500 Screened UCITS ETF Acc,Amundi,S&P 500 Scored & Screened+,Synthétique,"0,25%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0013412293,P500H,Amundi PEA S&P 500 Screened UCITS ETF EUR Hedged Acc,Amundi,S&P 500 Scored & Screened+ (EUR Hedged),Synthétique,"0,28%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0014002H76,MIBA,Amundi FTSE MIB UCITS ETF Acc,Amundi,FTSE MIB,Physique,"0,35%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR001400S9V0,MLUX,Amundi PEA Luxe Monde UCITS ETF Acc,Amundi,S&P Global Luxury,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR001400U5Q4,DCAM,Amundi PEA Monde (MSCI World) UCITS ETF Acc,Amundi,MSCI World,Synthétique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR001400ZGO4,PEMS,Amundi PEA Emergent (MSCI Emerging) ESG Transition UCITS ETF S - Acc,Amundi,MSCI EM ex-Egypt ESG Broad CTB Select,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR001400ZGP1,MSES,Amundi EURO STOXX 50 II UCITS ETF S Acc,Amundi,EURO STOXX® 50,Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR001400ZGR7,PNAS,Amundi PEA Nasdaq-100 UCITS ETF UCITS ETF S Acc,Amundi,Nasdaq 100®,Synthétique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
FR0014017NX3,GPEA,Amundi PEA Global (MSCI ACWI) UCITS ETF Acc,Amundi,MSCI AC World Index Daily Net TR EUR,Indirecte (Unfunded swap),"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE0002XZSHO1,WPEA,iShares MSCI World Swap PEA UCITS ETF EUR (Acc),iShares,MSCI World,Synthétique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE0008471009,EUN2,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),iShares,EURO STOXX® 50,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE000DQLYVB9,SPEA,iShares S&P 500 Swap PEA UCITS ETF EUR (Acc),iShares,S&P 500®,Synthétique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE000FOSCLU1,5IF0,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR (Dist),iShares,MSCI EMU Climate Paris Aligned Benchmark Select,Physique,"0,15%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE000MWUQBJ0,H4ZZ,HSBC Euro Stoxx 50 UCITS ETF EUR (Acc),HSBC,EURO STOXX® 50,Physique,"0,05%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B4K6B022,50E,HSBC EURO STOXX 50 UCITS ETF EUR,HSBC,EURO STOXX® 50,Physique,"0,05%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B53L3W79,SXRT,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),iShares,EURO STOXX® 50,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B53QG562,SXR7,iShares Core MSCI EMU UCITS ETF EUR (Acc),iShares,MSCI EMU,Physique,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B5M1WJ87,EUDV,State Street SPDR S&P Euro Dividend Aristocrats UCITS ETF EUR,SPDR,S&P Euro High Yield Dividend Aristocrats,Physique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B910VR50,ZPRE,State Street SPDR MSCI EMU UCITS ETF EUR,SPDR,MSCI EMU,Physique,"0,08%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00B9MRJJ36,XDGM,Xtrackers MDAX ESG Screened UCITS ETF 1D,Xtrackers,MDAX® ESG Screened,Physique,"0,40%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BDF16007,EEIP,WisdomTree Europe Equity Income UCITS ETF Acc,WisdomTree,WisdomTree Europe Equity Income,Physique,"0,29%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BF2FL590,FEUD,First Trust Eurozone AlphaDEX UCITS ETF B Dist,Other,Nasdaq AlphaDEX® Eurozone,Physique,"0,65%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BFNM3B99,SLMA,iShares MSCI EMU Screened UCITS ETF EUR (Acc),iShares,MSCI EMU Screened,Échantillonnageoptimisé,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BFNM3C07,SLMB,iShares MSCI EMU Screened UCITS ETF EUR (Dist),iShares,MSCI EMU Screened,Échantillonnageoptimisé,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BFTWP510,ZPRL,State Street SPDR EURO STOXX Low Volatility UCITS ETF EUR,SPDR,EURO STOXX® Low Risk Weighted 100,Physique,"0,30%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BG143G97,VGER,Vanguard Germany All Cap UCITS ETF (EUR) Distributing,Vanguard,FTSE Germany All Cap,Physique,"0,07%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BHZPHZ28,EMNE,iShares MSCI EMU ESG Enhanced CTB UCITS ETF EUR (Dist),iShares,MSCI EMU ESG Enhanced Focus CTB,Échantillonnageoptimisé,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BHZPJ015,EDM4,iShares MSCI EMU ESG Enhanced CTB UCITS ETF EUR (Acc),iShares,MSCI EMU ESG Enhanced Focus CTB,Échantillonnageoptimisé,"0,12%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BJLKK341,AYE4,iShares MSCI EMU SRI UCITS ETF EUR (Acc),iShares,MSCI EMU SRI Select Reduced Fossil Fuels,Physique,"0,20%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
IE00BK5BQY34,VERE,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,Vanguard,FTSE Developed Europe ex UK,Physique,"0,10%",https://scanetf.com/screener (supabase etf_listing.is_pea_eligible=true)
